resource_level,time,P,H,temperature
low nutrient supply,11.5,9773097.026085287,13.497049886792754,12.5
low nutrient supply,11.600000000000001,9773233.425536532,13.543354635815525,12.5
low nutrient supply,11.700000000000001,9773356.498581374,13.589818375094277,12.5
low nutrient supply,11.8,9773467.54027574,13.636441638121186,12.5
low nutrient supply,11.9,9773567.719853183,13.683224961345557,12.5
low nutrient supply,12.0,9773658.09293928,13.730168884077901,12.5
low nutrient supply,12.100000000000001,9773739.612582142,13.777273948403634,12.5
low nutrient supply,12.200000000000001,9773813.139213437,13.824540699105553,12.5
low nutrient supply,12.3,9773879.449643338,13.87196968359423,12.5
low nutrient supply,12.4,9773939.245182874,13.919561451845606,12.5
low nutrient supply,12.5,9773993.158978142,13.967316556345065,12.5
low nutrient supply,12.600000000000001,9774041.762632724,14.015235552037435,12.5
low nutrient supply,12.700000000000001,9774085.572187243,14.06331899628233,12.5
low nutrient supply,12.8,9774125.053518375,14.111567448814334,12.5
low nutrient supply,12.9,9774160.627213597,14.159981471707566,12.5
low nutrient supply,13.0,9774192.672972532,14.208561629344251,12.5
low nutrient supply,13.100000000000001,9774221.533580814,14.257308488386878,12.5
low nutrient supply,13.200000000000001,9774247.518497769,14.306222617753633,12.5
low nutrient supply,13.3,9774270.907095253,14.35530458859681,12.5
low nutrient supply,13.4,9774291.951580849,14.4045549742839,12.5
low nutrient supply,13.5,9774310.879645092,14.45397435038107,12.5
low nutrient supply,13.600000000000001,9774327.896839097,14.503563294638939,12.5
low nutrient supply,13.700000000000001,9774343.188726215,14.553322386980327,12.5
low nutrient supply,13.8,9774356.922826804,14.603252209489792,12.5
low nutrient supply,13.9,9774369.25037218,14.653353346404842,12.5
low nutrient supply,14.0,9774380.307888279,14.703626384108635,12.5
low nutrient supply,14.100000000000001,9774390.218625365,14.754071911124036,12.5
low nutrient supply,14.200000000000001,9774399.093848743,14.80469051810891,12.5
low nutrient supply,14.3,9774407.034004016,14.855482797852527,12.5
low nutrient supply,14.4,9774414.12976906,14.90644934527299,12.5
low nutrient supply,14.5,9774420.46300374,14.957590757415584,12.5
low nutrient supply,14.600000000000001,9774426.107607277,15.008907633451955,12.5
low nutrient supply,14.700000000000001,9774431.130292283,15.060400574680054,12.5
low nutrient supply,14.8,9774435.59128353,15.11207018452478,12.5
low nutrient supply,14.9,9774439.54494878,15.163917068539243,12.5
low nutrient supply,15.0,9774443.040368294,15.215941834406596,12.5
low nutrient supply,15.100000000000001,9774446.121848961,15.268145091942408,12.5
low nutrient supply,15.200000000000001,9774448.829388427,15.320527453097476,12.5
low nutrient supply,15.3,9774451.199094119,15.373089531961105,12.5
low nutrient supply,15.4,9774453.263561513,15.425831944764765,12.5
low nutrient supply,15.5,9774455.052215628,15.478755309886097,12.5
low nutrient supply,15.600000000000001,9774456.591619309,15.531860247853272,12.5
low nutrient supply,15.700000000000001,9774457.905751532,15.585147381349618,12.5
low nutrient supply,15.8,9774459.016258664,15.638617335218546,12.5
low nutrient supply,15.9,9774459.942681275,15.692270736468721,12.5
low nutrient supply,16.0,9774460.702658903,15.746108214279449,12.5
low nutrient supply,16.1,9774461.312115053,15.800130400006287,12.5
low nutrient supply,16.2,9774461.785423428,15.854337927186823,12.5
low nutrient supply,16.3,9774462.13556095,15.908731431546759,12.5
low nutrient supply,16.400000000000002,9774462.374240642,15.963311551005896,12.5
low nutrient supply,16.5,9774462.512033295,16.018078925684385,12.5
low nutrient supply,16.6,9774462.558482759,16.07303419790933,12.5
low nutrient supply,16.7,9774462.522204027,16.128178012221248,12.5
low nutrient supply,16.8,9774462.410973381,16.18351101538077,12.5
low nutrient supply,16.900000000000002,9774462.231810037,16.2390338563754,12.5
low nutrient supply,17.0,9774461.991049709,16.29474718642641,12.5
low nutrient supply,17.1,9774461.694411093,16.350651658995808,12.5
low nutrient supply,17.2,9774461.347055856,16.406747929793415,12.5
low nutrient supply,17.3,9774460.953642806,16.463036656784002,12.5
low nutrient supply,17.400000000000002,9774460.518376779,16.51951850019454,12.5
low nutrient supply,17.5,9774460.045052787,16.57619412252145,12.5
low nutrient supply,17.6,9774459.537095863,16.633064188538036,12.5
low nutrient supply,17.7,9774458.99759704,16.69012936530187,12.5
low nutrient supply,17.8,9774458.42934582,16.747390322162307,12.5
low nutrient supply,17.900000000000002,9774457.834859496,16.804847730768028,12.5
low nutrient supply,18.0,9774457.216409622,16.862502265074635,12.5
low nutrient supply,18.1,9774456.576045899,16.92035460135235,12.5
low nutrient supply,18.2,9774455.915617751,16.97840541819368,12.5
low nutrient supply,18.3,9774455.236793792,17.036655396521198,12.5
low nutrient supply,18.400000000000002,9774454.541079408,17.09510521959534,12.5
low nutrient supply,18.5,9774453.829832625,17.153755573022256,12.5
low nutrient supply,18.6,9774453.104278438,17.21260714476171,12.5
low nutrient supply,18.7,9774452.365521742,17.271660625134988,12.5
low nutrient supply,18.8,9774451.614559008,17.33091670683291,12.5
low nutrient supply,18.900000000000002,9774450.852288818,17.3903760849238,12.5
low nutrient supply,19.0,9774450.079521388,17.45003945686158,12.5
low nutrient supply,19.1,9774449.296987154,17.509907522493826,12.5
low nutrient supply,19.200000000000003,9774448.505344529,17.569980984069907,12.5
low nutrient supply,19.3,9774447.705186896,17.630260546249144,12.5
low nutrient supply,19.400000000000002,9774446.897048935,17.690746916109013,12.5
low nutrient supply,19.5,9774446.081412328,17.751440803153375,12.5
low nutrient supply,19.6,9774445.25871091,17.812342919320734,12.5
low nutrient supply,19.700000000000003,9774444.42933531,17.873453978992547,12.5
low nutrient supply,19.8,9774443.593637155,17.934774699001544,12.5
low nutrient supply,19.900000000000002,9774442.751932863,17.996305798640112,12.5
low nutrient supply,20.0,9774441.90450706,18.05804799966868,12.5
low nutrient supply,20.1,9774441.051615661,18.120002026324162,12.5
low nutrient supply,20.200000000000003,9774440.193488669,18.1821686053284,12.5
low nutrient supply,20.3,9774439.330332682,18.244548465896685,12.5
low nutrient supply,20.400000000000002,9774438.462333176,18.307142339746274,12.5
low nutrient supply,20.5,9774437.589656547,18.36995096110494,12.5
low nutrient supply,20.6,9774436.712451965,18.432975066719578,12.5
low nutrient supply,20.700000000000003,9774435.830853045,18.496215395864823,12.5
low nutrient supply,20.8,9774434.944979358,18.55967269035169,12.5
low nutrient supply,20.900000000000002,9774434.054937793,18.62334769453629,12.5
low nutrient supply,21.0,9774433.160823783,18.6872411553285,12.5
low nutrient supply,21.1,9774432.26272242,18.751353822200773,12.5
low nutrient supply,21.200000000000003,9774431.36070945,18.815686447196857,12.5
low nutrient supply,21.3,9774430.454852188,18.88023978494064,12.5
low nutrient supply,21.400000000000002,9774429.545210328,18.94501459264497,12.5
low nutrient supply,21.5,9774428.63183668,19.010011630120555,12.5
low nutrient supply,21.6,9774427.714777838,19.075231659784848,12.5
low nutrient supply,21.700000000000003,9774426.794074781,19.14067544667098,12.5
low nutrient supply,21.8,9774425.869763412,19.20634375843673,12.5
low nutrient supply,21.900000000000002,9774424.941875052,19.27223736537355,12.5
low nutrient supply,22.0,9774424.010436876,19.338357040415527,12.5
low nutrient supply,22.1,9774423.07547232,19.404703559148523,12.5
low nutrient supply,22.200000000000003,9774422.137001436,19.471277699819222,12.5
low nutrient supply,22.3,9774421.195041222,19.53808024334425,12.5
low nutrient supply,22.400000000000002,9774420.249605907,19.605111973319357,12.5
low nutrient supply,22.5,9774419.30070722,19.672373676028588,12.5
low nutrient supply,22.6,9774418.348354634,19.739866140453504,12.5
low nutrient supply,22.700000000000003,9774417.392555574,19.807590158282437,12.5
low nutrient supply,22.8,9774416.433315622,19.875546523919766,12.5
low nutrient supply,22.900000000000002,9774415.47063868,19.943736034495245,12.5
low nutrient supply,23.0,9774414.504527137,20.012159489873337,12.5
low nutrient supply,23.1,9774413.534982016,20.0808176926626,12.5
low nutrient supply,23.200000000000003,9774412.562003093,20.149711448225098,12.5
low nutrient supply,23.3,9774411.585589021,20.218841564685842,12.5
low nutrient supply,23.400000000000002,9774410.605737435,20.288208852942283,12.5
low nutrient supply,23.5,9774409.622445043,20.357814126673798,12.5
low nutrient supply,23.6,9774408.635707717,20.42765820235124,12.5
low nutrient supply,23.700000000000003,9774407.64552057,20.49774189924653,12.5
low nutrient supply,23.8,9774406.651878018,20.56806603944224,12.5
low nutrient supply,23.900000000000002,9774405.654773857,20.638631447841245,12.5
low nutrient supply,24.0,9774404.654201308,20.70943895217641,12.5
low nutrient supply,24.1,9774403.650153073,20.780489383020278,12.5
low nutrient supply,24.200000000000003,9774402.64262138,20.85178357379482,12.5
low nutrient supply,24.3,9774401.631598031,20.923322360781203,12.5
low nutrient supply,24.400000000000002,9774400.617074434,20.995106583129612,12.5
low nutrient supply,24.5,9774399.599041633,21.067137082869078,12.5
low nutrient supply,24.6,9774398.577490352,21.13941470491736,12.5
low nutrient supply,24.700000000000003,9774397.552411005,21.211940297090848,12.5
low nutrient supply,24.8,9774396.523793736,21.284714710114514,12.5
low nutrient supply,24.900000000000002,9774395.491628442,21.357738797631892,12.5
low nutrient supply,25.0,9774394.455904778,21.43101341621507,12.5
low nutrient supply,25.1,9774393.416612193,21.504539425374766,12.5
low nutrient supply,25.200000000000003,9774392.373739934,21.57831768757038,12.5
low nutrient supply,25.3,9774391.327277066,21.65234906822013,12.5
low nutrient supply,25.400000000000002,9774390.277212488,21.7266344357112,12.5
low nutrient supply,25.5,9774389.22353494,21.801174661409895,12.5
low nutrient supply,25.6,9774388.166233018,21.875970619671918,12.5
low nutrient supply,25.700000000000003,9774387.105295185,21.95102318785257,12.5
low nutrient supply,25.8,9774386.040709771,22.02633324631706,12.5
low nutrient supply,25.900000000000002,9774384.972464992,22.101901678450844,12.5
low nutrient supply,26.0,9774383.90054895,22.177729370669965,12.5
low nutrient supply,26.1,9774382.824949645,22.253817212431464,12.5
low nutrient supply,26.200000000000003,9774381.745654976,22.3301660962438,12.5
low nutrient supply,26.3,9774380.66265275,22.406776917677327,12.5
low nutrient supply,26.400000000000002,9774379.57593068,22.483650575374796,12.5
low nutrient supply,26.5,9774378.485476399,22.560787971061885,12.5
low nutrient supply,26.6,9774377.39127746,22.638190009557796,12.5
low nutrient supply,26.700000000000003,9774376.293321334,22.715857598785842,12.5
low nutrient supply,26.8,9774375.191595422,22.7937916497841,12.5
low nutrient supply,26.900000000000002,9774374.086087052,22.871993076716137,12.5
low nutrient supply,27.0,9774372.976783479,22.950462796881656,12.5
low nutrient supply,27.1,9774371.863671899,23.029201730727333,12.5
low nutrient supply,27.200000000000003,9774370.746739438,23.10821080185755,12.5
low nutrient supply,27.3,9774369.625973158,23.187490937045265,12.5
low nutrient supply,27.400000000000002,9774368.501360066,23.267043066242877,12.5
low nutrient supply,27.5,9774367.372887105,23.346868122593104,12.5
low nutrient supply,27.6,9774366.240541156,23.426967042439973,12.5
low nutrient supply,27.700000000000003,9774365.104309049,23.507340765339766,12.5
low nutrient supply,27.8,9774363.964177553,23.587990234072052,12.5
low nutrient supply,27.900000000000002,9774362.820133382,23.668916394650754,12.5
low nutrient supply,28.0,9774361.672163198,23.750120196335214,12.5
low nutrient supply,28.1,9774360.520253606,23.831602591641367,12.5
low nutrient supply,28.200000000000003,9774359.36439116,23.91336453635288,12.5
low nutrient supply,28.3,9774358.204562359,23.995406989532377,12.5
low nutrient supply,28.400000000000002,9774357.04075365,24.07773091353269,12.5
low nutrient supply,28.5,9774355.872951427,24.16033727400812,12.5
low nutrient supply,28.6,9774354.701142034,24.243227039925817,12.5
low nutrient supply,28.700000000000003,9774353.525311766,24.326401183577072,12.5
low nutrient supply,28.8,9774352.345446862,24.409860680588785,12.5
low nutrient supply,28.900000000000002,9774351.161533512,24.49360650993487,12.5
low nutrient supply,29.0,9774349.973557858,24.577639653947752,12.5
low nutrient supply,29.1,9774348.781505987,24.661961098329876,12.5
low nutrient supply,29.200000000000003,9774347.58536394,24.74657183216528,12.5
low nutrient supply,29.3,9774346.385117702,24.831472847931188,12.5
low nutrient supply,29.400000000000002,9774345.180753214,24.91666514150966,12.5
low nutrient supply,29.5,9774343.972256362,25.002149712199255,12.5
low nutrient supply,29.6,9774342.759612985,25.08792756272677,12.5
low nutrient supply,29.700000000000003,9774341.542808872,25.173999699258978,12.5
low nutrient supply,29.8,9774340.321829757,25.260367131414455,12.5
low nutrient supply,29.900000000000002,9774339.096661327,25.3470308722754,12.5
low nutrient supply,30.0,9774337.86728922,25.43399193839953,12.5
low nutrient supply,0.0,5e5,10.0,13.0
low nutrient supply,0.1,551968.1308709387,9.963711998960536,13.0
low nutrient supply,0.2,608974.8487808825,9.931570744548381,13.0
low nutrient supply,0.30000000000000004,671430.5817384294,9.903482866517013,13.0
low nutrient supply,0.4,739762.5621553978,9.879340664427048,13.0
low nutrient supply,0.5,814411.7682058583,9.859023549026865,13.0
low nutrient supply,0.6000000000000001,895828.8897589708,9.842399691443195,13.0
low nutrient supply,0.7000000000000001,984469.190867878,9.829327818550885,13.0
low nutrient supply,0.8,1080786.1830663488,9.81965908919202,13.0
low nutrient supply,0.9,1185223.997180353,9.813238996348037,13.0
low nutrient supply,1.0,1298208.4177337936,9.809909235922708,13.0
low nutrient supply,1.1,1420136.5729712856,9.809509496119931,13.0
low nutrient supply,1.2000000000000002,1551365.3427112638,9.811879124501152,13.0
low nutrient supply,1.3,1692198.6282656118,9.816858645425244,13.0
low nutrient supply,1.4000000000000001,1842873.7301983528,9.824291104687456,13.0
low nutrient supply,1.5,2003547.1697529082,9.834023231357062,13.0
low nutrient supply,1.6,2174280.426915582,9.845906411043314,13.0
low nutrient supply,1.7000000000000002,2355026.1615700773,9.859797475060406,13.0
low nutrient supply,1.8,2545615.5963910334,9.875559313290774,13.0
low nutrient supply,1.9000000000000001,2745747.798318841,9.893061323506137,13.0
low nutrient supply,2.0,2954981.6472371197,9.912179712521286,13.0
low nutrient supply,2.1,3172731.2524485188,9.932797666169241,13.0
low nutrient supply,2.2,3398265.481376841,9.95480540519261,13.0
low nutrient supply,2.3000000000000003,3630712.1895148526,9.978100145940783,13.0
low nutrient supply,2.4000000000000004,3869067.3772533466,10.002585980186824,13.0
low nutrient supply,2.5,4112209.423826069,10.028173691976948,13.0
low nutrient supply,2.6,4358918.0834525,10.054780524111887,13.0
low nutrient supply,2.7,4607897.68784987,10.082329907471506,13.0
low nutrient supply,2.8000000000000003,4857803.683417196,10.1107511637958,13.0
low nutrient supply,2.9000000000000004,5107271.380999225,10.139979191419416,13.0
low nutrient supply,3.0,5354945.631930135,10.169954141759721,13.0
